time:	0.019	tau:	 1.77367e-16     -15.8583     -15.8583    -0.174468 -5.67977e-28  3.75936e-18	state:	-6.28995e-20      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	 -5.9328e-18 -1.98904e-17            0 -1.67644e-17  1.85996e-29 -1.17106e-19
time:	0.02	tau:	 1.84274e-16     -15.8583     -15.8583    -0.174468 -5.57987e-28  3.51317e-18	state:	-6.88323e-20      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-6.13684e-18 -2.08636e-17            0 -1.69864e-17   1.8239e-29 -1.16132e-19
time:	0.021	tau:	 1.90988e-16     -15.8583     -15.8583    -0.174468 -5.47169e-28  3.48395e-18	state:	-7.49692e-20      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-6.33372e-18 -2.18351e-17            0 -1.72085e-17   1.7854e-29 -1.09703e-19
time:	0.022	tau:	 1.97508e-16     -15.8583     -15.8583    -0.174468 -5.35619e-28  3.29109e-18	state:	-8.13029e-20      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-6.52382e-18  -2.2805e-17            0 -1.73195e-17  1.74514e-29 -1.07752e-19
time:	0.023	tau:	 2.03845e-16     -15.8583     -15.8583    -0.174468 -5.23543e-28  3.23257e-18	state:	-8.78267e-20      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	 -6.7072e-18 -2.37734e-17            0 -1.74305e-17  1.70341e-29 -1.02493e-19
time:	0.024	tau:	 2.09999e-16     -15.8583     -15.8583    -0.174468 -5.11023e-28  3.07479e-18	state:	-9.45339e-20      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-6.88415e-18 -2.47403e-17            0 -1.75415e-17  1.66068e-29 -1.00019e-19
time:	0.025	tau:	 2.15978e-16     -15.8583     -15.8583    -0.174468 -4.98204e-28  3.00057e-18	state:	-1.01418e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-7.05478e-18 -2.57057e-17            0 -1.76525e-17  1.61718e-29 -9.55515e-20
time:	0.026	tau:	 2.21785e-16     -15.8583     -15.8583    -0.174468 -4.85153e-28  2.86655e-18	state:	-1.08473e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-7.21934e-18 -2.66697e-17            0 -1.77636e-17  1.57324e-29 -9.28289e-20
time:	0.027	tau:	 2.27427e-16     -15.8583     -15.8583    -0.174468 -4.71971e-28  2.78487e-18	state:	-1.15692e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-7.37794e-18 -2.76324e-17            0 -1.78746e-17  1.52904e-29 -8.89174e-20
time:	0.028	tau:	 2.32907e-16     -15.8583     -15.8583    -0.174468 -4.58712e-28  2.66752e-18	state:	-1.2307e-19     -1.5708      1.5708     -1.5708     -1.5708      1.5708	|	-7.53079e-18 -2.85938e-17            0 -1.79856e-17  1.48482e-29 -8.61102e-20
time:	0.029	tau:	 2.38231e-16     -15.8583     -15.8583    -0.174468 -4.45447e-28  2.58331e-18	state:	-1.30601e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-7.67804e-18 -2.95538e-17            0 -1.80966e-17  1.44072e-29 -8.26061e-20
time:	0.03	tau:	 2.43401e-16     -15.8583     -15.8583    -0.174468 -4.32215e-28  2.47818e-18	state:	-1.38279e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-7.81986e-18 -3.05126e-17            0 -1.80966e-17  1.39689e-29 -7.98115e-20
time:	0.031	tau:	 2.48424e-16     -15.8583     -15.8583    -0.174468 -4.19068e-28  2.39434e-18	state:	-1.46099e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-7.51734e-18 -3.03653e-17            0 -1.92069e-17  9.23478e-30  3.62427e-19
time:	0.032	tau:	  2.4013e-16     -15.8583     -15.8583    -0.174468 -2.77043e-28 -1.08728e-17	state:	-1.53616e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-7.23792e-18 -3.02234e-17            0 -2.02061e-17  5.32716e-30  7.36816e-21
time:	0.033	tau:	 2.32499e-16     -15.8583     -15.8583    -0.174468 -1.59815e-28 -2.21045e-19	state:	-1.60854e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-6.95526e-18 -3.00807e-17            0 -2.10942e-17  1.88342e-30  2.77129e-19
time:	0.034	tau:	 2.24743e-16     -15.8583     -15.8583    -0.174468 -5.65025e-29 -8.31387e-18	state:	-1.67809e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-6.68957e-18 -2.99419e-17            0 -2.18714e-17 -9.57357e-31  5.76582e-20
time:	0.035	tau:	 2.17468e-16     -15.8583     -15.8583    -0.174468  2.87207e-29 -1.72975e-18	state:	-1.74499e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-6.42463e-18 -2.98033e-17            0 -2.25375e-17 -3.43062e-30  2.21665e-19
time:	0.036	tau:	 2.10189e-16     -15.8583     -15.8583    -0.174468  1.02919e-28 -6.64994e-18	state:	-1.80924e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-6.17275e-18 -2.96677e-17            0 -2.32037e-17 -5.46227e-30   8.5487e-20
time:	0.037	tau:	 2.03275e-16     -15.8583     -15.8583    -0.174468  1.63868e-28 -2.56461e-18	state:	-1.87096e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	 -5.9239e-18 -2.95329e-17            0 -2.37588e-17 -7.20659e-30  1.84679e-19
time:	0.038	tau:	 1.96426e-16     -15.8583     -15.8583    -0.174468  2.16198e-28 -5.54038e-18	state:	-1.9302e-19     -1.5708      1.5708     -1.5708     -1.5708      1.5708	|	-6.12461e-18 -3.05052e-17            0 -2.30926e-17 -4.32698e-30 -3.39348e-19
time:	0.039	tau:	 2.0304e-16    -15.8583    -15.8583   -0.174468 1.29809e-28 1.01805e-17	state:	-1.99145e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-5.86236e-18 -3.03673e-17            0 -2.36478e-17  -6.3465e-30  5.16982e-19
time:	0.04	tau:	 1.95785e-16     -15.8583     -15.8583    -0.174468  1.90395e-28 -1.55095e-17	state:	-2.05007e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	 -5.6354e-18 -3.02374e-17            0 -2.40918e-17 -7.76436e-30 -1.61108e-19
